qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
CP001969.1	CP001969.1	100.000	35	0	0	9892	9926	3584135	3584101	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4492640	4492677	3634188	3634225	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4652483	4652517	3634222	3634188	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4142988	4143022	3634222	3634188	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3432315	3432349	3634188	3634222	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	3634188	3634222	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	276544	276578	3634222	3634188	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	3634188	3634222	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4492639	4492676	3966703	3966740	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4142988	4143022	3966738	3966704	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	805721	805755	3966738	3966704	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	3966704	3966738	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	3966704	3966738	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4492639	4492676	3972638	3972601	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	3972637	3972603	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	805721	805755	3972603	3972637	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4142988	4143022	3972603	3972637	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	37332	37366	4054130	4054096	1.86e-06	65.8
CP001969.1	CP001969.1	85.075	67	7	3	3432315	3432379	4143022	4142957	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4282269	4282306	4142987	4143024	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3966704	3966738	4143022	4142988	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3634188	3634222	4143022	4142988	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2957166	2957200	4142988	4143022	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3972603	3972637	4142988	4143022	1.86e-06	65.8
CP001969.1	CP001969.1	91.489	47	4	0	4150220	4150266	4150178	4150224	1.86e-06	65.8
CP001969.1	CP001969.1	91.489	47	4	0	4150178	4150224	4150220	4150266	1.86e-06	65.8
CP001969.1	CP001969.1	80.808	99	6	7	838594	838692	4151866	4151781	1.86e-06	65.8
CP001969.1	CP001969.1	93.182	44	3	0	280008	280051	4151822	4151865	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	279276	279310	4151831	4151865	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2334145	2334179	4151832	4151866	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5080945	5080979	4151832	4151866	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	9892	9926	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	220791	220825	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	280217	280251	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	291112	291146	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	383498	383532	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	414780	414814	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	630964	630998	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4357111	4357145	4156341	4156307	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4252052	4252086	4156341	4156307	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2334145	2334179	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2017306	2017340	4156341	4156307	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3147251	3147285	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1663081	1663115	4156341	4156307	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3503508	3503542	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4426020	4426054	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4640253	4640287	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4706983	4707017	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	355020	355054	4156341	4156307	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4888500	4888534	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4995469	4995503	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5080945	5080979	4156307	4156341	1.86e-06	65.8
CP001969.1	CP001969.1	97.436	39	0	1	355017	355054	4252048	4252086	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4156307	4156344	4252086	4252049	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5080945	5080979	4252086	4252052	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2334145	2334179	4252086	4252052	1.86e-06	65.8
CP001969.1	CP001969.1	95.122	41	2	0	5007526	5007566	4282306	4282266	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4142987	4143024	4282269	4282306	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5080945	5080979	4357145	4357111	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	355020	355054	4357111	4357145	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	838594	838628	4357111	4357145	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4357145	4357111	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	2334185	2334222	4425877	4425914	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	9892	9926	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	220791	220825	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4534228	4534262	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	630964	630998	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3471195	3471229	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3154558	3154592	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2017306	2017340	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1663081	1663115	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	838594	838628	4426054	4426020	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4888500	4888534	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4995469	4995503	4426020	4426054	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	3972601	3972638	4492676	4492639	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	3966703	3966740	4492639	4492676	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	2439016	2439053	4492640	4492677	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	3634188	3634225	4492640	4492677	1.86e-06	65.8
CP001969.1	CP001969.1	93.182	44	3	0	2334145	2334188	4534262	4534219	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	355020	355054	4534228	4534262	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4426020	4426054	4534262	4534228	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3584101	3584135	4534228	4534262	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	414780	414814	4534262	4534228	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	280217	280251	4534262	4534228	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4640253	4640287	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	838594	838628	4640287	4640253	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	355020	355054	4640287	4640253	1.86e-06	65.8
CP001969.1	CP001969.1	95.122	41	2	0	135447	135487	4648199	4648159	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	836946	836983	4648198	4648161	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	4648198	4648164	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1222711	1222745	4648164	4648198	1.86e-06	65.8
CP001969.1	CP001969.1	95.238	42	1	1	2439010	2439050	4652524	4652483	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	4652517	4652483	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	4652517	4652483	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1222711	1222745	4652483	4652517	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3634188	3634222	4652517	4652483	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4706983	4707017	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	838594	838628	4707017	4706983	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	135448	135485	4744530	4744493	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	4744530	4744496	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	276544	276578	4744496	4744530	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	4744530	4744496	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3432315	3432349	4744530	4744496	1.86e-06	65.8
CP001969.1	CP001969.1	93.182	44	3	0	2554847	2554890	4752408	4752365	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4891806	4891840	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4744496	4744530	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4652483	4652517	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4648164	4648198	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2957166	2957200	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3634188	3634222	4752374	4752408	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3966704	3966738	4752374	4752408	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	805721	805755	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	383599	383633	4752408	4752374	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	280217	280251	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	291112	291146	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	414780	414814	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1114449	1114483	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4426020	4426054	4888500	4888534	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	355020	355054	4888534	4888500	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5007528	5007562	4891840	4891806	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4752374	4752408	4891840	4891806	1.86e-06	65.8
CP001969.1	CP001969.1	93.333	45	2	1	1114440	1114483	4995459	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	97.436	39	0	1	291108	291146	4995466	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	90.196	51	4	1	414780	414830	4995469	4995518	1.86e-06	65.8
CP001969.1	CP001969.1	95.238	42	1	1	3584094	3584135	4995509	4995469	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	280217	280251	4995469	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	4995469	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4426020	4426054	4995469	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	5080945	5080979	4995469	4995503	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	2957166	2957203	5007562	5007525	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	4282269	4282306	5007563	5007526	1.86e-06	65.8
CP001969.1	CP001969.1	97.368	38	1	0	836945	836982	5007527	5007564	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4891806	4891840	5007562	5007528	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4744496	4744530	5007562	5007528	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4652483	4652517	5007562	5007528	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3972603	3972637	5007562	5007528	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	2970476	2970510	5007528	5007562	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3634188	3634222	5007528	5007562	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3966704	3966738	5007528	5007562	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	383599	383633	5007562	5007528	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	9892	9926	5080945	5080979	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	630964	630998	5080945	5080979	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4357111	4357145	5080979	5080945	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4252052	4252086	5080979	5080945	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3471195	3471229	5080979	5080945	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	3154558	3154592	5080979	5080945	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	1663081	1663115	5080979	5080945	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4151832	4151866	5080945	5080979	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4156307	4156341	5080945	5080979	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	35	0	0	4995469	4995503	5080945	5080979	1.86e-06	65.8
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	9892	9925	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	9892	9925	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2313896	2313932	37365	37329	6.70e-06	63.9
CP001969.1	CP001969.1	81.176	85	11	4	276591	276675	41866	41787	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	373579	373615	41866	41830	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	521639	521675	68531	68567	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2970474	2970510	135446	135482	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4891805	4891841	135483	135447	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	2456031	2456076	135449	135494	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2333952	2333988	220791	220827	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	220791	220824	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	220791	220824	6.70e-06	63.9
CP001969.1	CP001969.1	81.176	85	11	3	41787	41866	276675	276591	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280217	280250	279277	279310	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	414780	414813	279277	279310	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	1114449	1114482	279277	279310	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4156307	4156340	279277	279310	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4426020	4426053	279277	279310	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	355021	355054	279310	279277	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	3471196	3471232	280051	280015	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	9892	9925	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	220791	220824	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4534229	4534262	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	630964	630997	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4357112	4357145	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4252053	4252086	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3154559	3154592	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	2017307	2017340	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3147251	3147284	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	1663082	1663115	280051	280018	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4156307	4156340	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4995469	4995502	280018	280051	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	3471196	3471232	280151	280115	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	9892	9925	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	220791	220824	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4534229	4534262	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	630964	630997	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4357112	4357145	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4252053	4252086	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3154559	3154592	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	2017307	2017340	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3147251	3147284	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	1663082	1663115	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4156307	4156340	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	838595	838628	280151	280118	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4640253	4640286	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	4995469	4995502	280118	280151	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	280217	280250	6.70e-06	63.9
CP001969.1	CP001969.1	83.824	68	9	2	2333919	2333986	355085	355020	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	355054	355021	6.70e-06	63.9
CP001969.1	CP001969.1	90.000	50	4	1	3140596	3140644	355105	355056	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	831888	831933	355117	355072	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4648112	4648148	373579	373615	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	41830	41866	373615	373579	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	414780	414813	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3686155	3686188	504835	504802	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	68531	68567	521639	521675	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	630964	630997	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	630964	630997	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	3409366	3409402	762750	762714	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	2531356	2531395	805755	805716	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	355072	355117	831933	831888	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4882254	4882290	831966	832002	6.70e-06	63.9
CP001969.1	CP001969.1	93.023	43	3	0	4744492	4744534	836984	836942	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4142987	4143023	836981	836945	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	2957161	2957200	836985	836946	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	838628	838595	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	1114449	1114482	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4492640	4492676	1222745	1222709	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	1663115	1663082	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	1663115	1663082	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	280118	280154	2017340	2017304	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	280018	280054	2017340	2017304	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	37332	37365	2313929	2313896	6.70e-06	63.9
CP001969.1	CP001969.1	83.824	68	9	2	355020	355085	2333986	2333919	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	220791	220827	2333952	2333988	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4088647	4088683	2334185	2334221	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2456031	2456067	2439017	2439053	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	135449	135494	2456031	2456076	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4744493	4744529	2456067	2456031	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2957163	2957199	2456067	2456031	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2439017	2439053	2456031	2456067	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	805716	805755	2531395	2531356	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4648162	4648198	2531392	2531356	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	836946	836985	2957200	2957161	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2456031	2456067	2957199	2957163	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	135446	135482	2970474	2970510	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	4425869	4425914	3118407	3118452	6.70e-06	63.9
CP001969.1	CP001969.1	90.000	50	4	1	355056	355105	3140644	3140596	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	3147251	3147284	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	3147251	3147284	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	3154592	3154559	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	3154592	3154559	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	762714	762750	3409402	3409366	6.70e-06	63.9
CP001969.1	CP001969.1	90.000	50	4	1	3471181	3471230	3409415	3409367	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4888499	4888535	3409367	3409403	6.70e-06	63.9
CP001969.1	CP001969.1	90.000	50	4	1	3409367	3409415	3471230	3471181	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	3471229	3471196	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	3471229	3471196	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	4425877	4425913	3686188	3686152	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	504802	504838	3686188	3686152	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2334185	2334221	4088647	4088683	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	836945	836981	4143023	4142987	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	4901780	4901819	4151811	4151772	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	4534297	4534336	4151811	4151772	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	4156307	4156340	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	4156307	4156340	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	4156307	4156340	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	4252086	4252053	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	4252086	4252053	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	4357145	4357112	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	4357145	4357112	6.70e-06	63.9
CP001969.1	CP001969.1	91.304	46	4	0	3118407	3118452	4425869	4425914	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	3686155	3686188	4425910	4425877	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	279277	279310	4426020	4426053	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	1222709	1222745	4492676	4492640	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	4534262	4534229	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280018	280051	4534262	4534229	6.70e-06	63.9
CP001969.1	CP001969.1	95.000	40	2	0	4151772	4151811	4534336	4534297	6.70e-06	63.9
CP001969.1	CP001969.1	100.000	34	0	0	280118	280151	4640253	4640286	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	373579	373615	4648112	4648148	6.70e-06	63.9
CP001969.1	CP001969.1	97.297	37	1	0	2531356	2531392	4648198	4648162	6.70e-06	63.9
