X14993.1	X14993.1	100	100
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	NC_002695.1_1370456_1456704_SpLE1	1	1
CP001969.1	CP014051.2_4476286_4504838	0	0
CP001969.1	CP014051.2_4476286_4504838	0	0
CP001969.1	CP014051.2_4476286_4504838	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002695.1_2592901_2614020_Sp13	0	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002655.1_2116354_2165694_CP933R	1	0
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_2668007_2712035_Sp14	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002695.1_1161091_1210740_Sp4	1	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002655.1_1849488_1927638_CP933O	2	1
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_2738079_2751537_SpLE2	0	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	NC_002695.1_1757506_1815680_Sp9	1	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	AF326777.3	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_1246012_1308719_Sp5	0	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002695.1_2895926_2943804_Sp15	1	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_1330857_1391923_BP933W	0	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
CP001969.1	NC_002655.1_2966382_3015014_CP933V	1	0
